song,label
"1. Miłość to ogień, lecz już nie płonie
wszystko minęło jak sny.
Nic nie jest trwałe jak z piasku zamek
tak powiedziałaś mi. 

<RBEG>Ref.: Swoje oczy zamknąć chcesz, odejść daleko gdzieś
lecz dobrze wiesz, że serce nie kłamie. 
Pamiętam chwile te, gdy uczyliśmy się
swoich ciał, swoich ust na pamięć.
Swe oczy zamknąć chcesz, odejść daleko gdzieś 
lecz dobrze wiesz że serce nie kłamie. 
Pamiętam chwile te gdy uczyliśmy się
swoich ciał, swoich ust na pamięć.

2. Musisz uwierzyć, że chcę to przeżyć
że to nie koniec, o nie. 
Daj serce swoje, ja dam ci moje
to takie proste jest. 

<RBEG>Ref.: Swoje oczy zamknąć chcesz, odejść daleko gdzieś
lecz dobrze wiesz, że serce nie kłamie. 
Pamiętam chwile te, gdy uczyliśmy się
swoich ciał, swoich ust na pamięć.
Swe oczy zamknąć chcesz, odejść daleko gdzieś 
lecz dobrze wiesz że serce nie kłamie. 
Pamiętam chwile te gdy uczyliśmy się
swoich ciał, swoich ust na pamięć.

<RBEG>Ref.: Swoje oczy zamknąć chcesz, odejść daleko gdzieś
lecz dobrze wiesz, że serce nie kłamie. 
Pamiętam chwile te, gdy uczyliśmy się
swoich ciał, swoich ust na pamięć.
Swe oczy zamknąć chcesz, odejść daleko gdzieś 
lecz dobrze wiesz że serce nie kłamie. 
Pamiętam chwile te gdy uczyliśmy się
swoich ciał, swoich ust na pamię<REND><REND><REND>ć<EOST>.",1
"Hej mała, powiedz jak Ci na imię
Chciałbym zatańczyć, zanim wieczór minie
Chcę dzisiaj poznać Twoje pragnienia
Chcę z Tobą zostać, spełnić swe marzenia
<EOST>

Chodź na kolana 
I nie mów, że nie wypada
No chodź na kolana
I nie mów, że nie wypada (x2)
<EOST>
I nie mów, że nie wypada (x2)
<EOST>

Może szampana, czerwone wino
Powiedz mi, czego chciałabyś dziewczyno
Po środku nocy sami ze sobą
Tak bardzo chciałbym zostać tutaj z Tobą
<EOST>

Chodź na kolana 
I nie mów, że nie wypada
No chodź na kolana
I nie mów, że nie wypada (x2)
<EOST>
I nie mów, że nie wypada (x2)
<EOST>

Znam Twoje myśli, a nie znam ciała
Chodź mała do mnie, usiądź na kolana
W białej pościeli zanurzeni
Będziemy tańczyć z sobą upojeni
<EOST>

Chodź na kolana 
I nie mów, że nie wypada
No chodź na kolana
I nie mów, że nie wypada (x2)
<EOST>
I nie mów, że nie wypada (x2)
<EOST>
Chodź na kolana 
I nie mów, że nie wypada
No chodź na kolana
I nie mów, że nie wypada
<EOST>
I nie mów, że nie wypada (x2)
<EOST>
Chodź na kolana 
I nie mów, że nie wypada
No chodź na kolana
I nie mów, że nie wypada
<EOST>
No chodź na kolana (x4)
<EOST>
Może szampana<EOST>?",1
"1.	Wieczorny mrok, znajomy wiatr
Przytulam ją, po prostu tak.

Ona i ja, jeden puls
I jedno wspólne westchnienie.
Więc wierzę, że ona też
Tego chce.

<RBEG>Ref: Ona, to ona
Jedyna i wymarzona.
Ona, to ona
Bezpieczna w moich ramionach.
Jak Ciebie kochać, gdy znikasz stąd
Jak Ciebie kochać i jak zatrzymać.
Zamień mój mały prywatny świat
W bajkę dla dwojga Nas.

2.	Przychodzi i wie, czego chcę
Spojrzeniem swym przyciąga mnie.

Chciałem zatrzymać ją tu
Wiedziałem, że to niełatwe.
Odeszła cicho, jak sen
Nie wiem gdzie.

<RBEG>Ref: Ona, to ona
Jedyna i wymarzona.
Ona, to ona
Bezpieczna w moich ramionach.
Jak Ciebie kochać, gdy znikasz stąd
Jak Ciebie kochać i jak zatrzymać.
Zamień mój mały prywatny świat
W bajkę dla dwojga Nas.

<RBEG>Ref: Ona, to ona
Jedyna i wymarzona.
Ona, to ona
Bezpieczna w moich ramionach.
Jak Ciebie kochać, gdy znikasz stąd
Jak Ciebie kochać i jak zatrzymać.
Zamień mój mały prywatny świat
W bajkę dla dwojga Nas.
Jak Ciebie kochać, gdy znikasz stąd
Jak Ciebie kochać i jak zatrzymać.
Zamień mój mały prywatny świat
W bajkę dla dwojga Na<REND><REND><REND>s<EOST>.",1
"I.
Pani patrzy zza firanki, jak podrywam i całuję koleżanki.
Bo przedszkole uczy, bawi nas; bo w przedszkolu szybko mija czas.
Bo przedszkole uczy, bawi nas; bo w przedszkolu szybko mija czas.
<EOST>
II.
Nasza pani patrzy z boczku, jak trzymamy koleżankom rączki w kroczku.
Bo przedszkole uczy, bawi nas; bo w przedszkolu szybko mija czas.
Bo przedszkole uczy, bawi nas; bo w przedszkolu szybko mija czas.
<EOST>
III.
Pani patrzy na nas krzywo, jak pijemy z kolegami w kuflach (/ z kufli) piwo.
Bo przedszkole uczy, bawi nas; bo w przedszkolu szybko mija czas.
Bo przedszkole uczy, bawi nas; bo w przedszkolu szybko mija czas.
<EOST>
IV.
Naszej pani nie lubimy, więc przedszkole, więc przedszkole podpalimy.
Bo przedszkole uczy, bawi nas; bo w przedszkolu szybko mija czas.
Bo przedszkole uczy, bawi nas; bo w przedszkolu szybko mija czas.
<EOST>
V.
Pan dyrektor z tamtą panią robi to, co my robimy z naszą Anią.
Bo przedszkole uczy, bawi nas; bo w przedszkolu szybko mija czas.
Bo przedszkole uczy, bawi nas; bo w przedszkolu szybko mija czas<EOST>.",1
"1. jedni wolą wczesną wiosnę drudzy zimą śnieg
a ja czekam wciąż na słońce w każdy dzień
ja na lato piękne czekam dosyć chłodu mam
kocham lato wszystko za to oddam wam

ref. bo lato to pora to czas na kochanie
tak było zawsze i tak już zostanie
w promieniach słońca miłość gorąca
tak łatwo rodzi się
bo lato to pora to czas na kochanie
nie dla nas smutek dla nas jest taniec
bo lato jest po to by zakochać się

2. a gdy lato już się skończy świat zaleje deszcz
to wspomnienie nas połączy z tamtych miejsc
chodź za szybą szare chmury ja nie smucę się
kocham lato wszystko za to oddam wam

ref. bo lato to pora to czas na kochanie
tak było zawsze i tak już zostanie
w promieniach słońca miłość gorąca
tak łatwo rodzi się
bo lato to pora to czas na kochanie
nie dla nas smutek dla nas jest taniec
bo lato jest po to by zakochać się x<EOST>2",1
"W moich snach wciąż Warszawa
pełna ulic, placów, drzew. 
Rzadko słyszysz tu brawa -
częściej to drwiący śmiech. 
Twarze w metrze są obce, 
bo i po co się znać...
To kosztuje zbyt drogo,
lepiej jechać i spać.
<EOST>
Wszystko byłoby inne 
gdybyś tu była, ja wiem.
Nie tak trudne i dziwne 
gdybyś tu była, ja wiem...
<EOST>
Noce są zawsze długie,
a za dnia ciągły szum.
Mało kto to zrozumie 
dokąd gna zdyszany tłum.
<EOST>
Wszystko byłoby inne
gdybyś tu była, ja wiem.
Nie tak trudne i dziwne
gdybyś tu była, ja wiem... 
<EOST>
Jeśli miłość coś znaczy 
to musi dać znak. 
Kiedyś też to zobaczysz,
powiesz mi tak: 
zniknie Warszawa 
tak jawa, jak sen.
Życie to nie zabawa -
dobrze to wiem!
<EOST>
W moich snach wciąż Warszawa 
i do grosza wciąż grosz. 
Ktoś mi mówi: to sprawa,
a ja chcę uciec stąd... 
<EOST>
Wszystko byłoby inne 
gdybyś tu była, ja wiem.
Nie tak trudne i dziwne
gdybyś tu była ja wiem....
<EOST>
Jeśli miłość coś znaczy 
to musi dać znak. 
Kiedyś też to zobaczysz,
powiesz mi tak: 
zniknie Warszawa 
tak jawa, jak sen.
Życie to nie zabawa -
dobrze to wiem! x2
<EOST>
Wszystko byłoby inne 
gdybyś tu była, ja wiem.
Nie tak trudne i dziwne
gdybyś tu była ja wiem....
<EOST>
Jeśli miłość coś znaczy 
to musi dać znak. 
Kiedyś też to zobaczysz,
powiesz mi tak: 
zniknie Warszawa 
tak jawa, jak sen.
Życie to nie zabawa -
dobrze to wiem! x<EOST>2",0
"1. Jezus i Aids
Hollywood w stanie Kalifornia
Sen na jawie
Hip hop, jazz
Kapitał, tora, biblia, koran
Orgazm prawie
Piekło i raj
Kosmiczny zamęt i harmonia
Coca cola
Traffic i haj
I słońce tak jak złoty dolar
Dolar
<EOST>
<RBEG>REF. Bóg nam to dał
Bóg nam to dał
Bóg i boogie woogie
Bóg nam to dał
Bóg nam to dał
Albo tamten drugi!<REND>
<EOST>
2. Jesteś król
O ile dobry jest twój prawnik
Masz w komplecie
Swimming pool
I co dzień podlewany trawnik
Trawnik
<EOST>
<RBEG>REF. Bóg nam to dał...<REND>
<EOST>
3. Nie uciekniesz nigdzie, nie
Kiedy wpadniesz w długi
Na 100% dorwą Cię
Razem Pan Bóg i 
Boogie woogie<EOST>!",0
"Nie mów, że między nami coś stało się
Chwile te tak jak wszystko kończą się
To nie był sen, czas ugasił w nas marzenia
<EOST>
Co piękne, szybko tak kończy się
To bez znaczenia
W sercu mym zapisałaś kartę, ja i Ty
Co dzieli, łączyć tak miało nas
Nic się nie zmienia
Tak już jest, spłynie kilka łez
Jeden gest na do widzenia
<EOST>
<RBEG>Ref.:
Nie mów, że między nami coś stało się
Chwile te tak jak wszystko kończą się
To nie był sen, czas ugasił w nas marzenia
Nie mów, że między nami coś stało się
Uwierz, wiem, każdy znajdzie szczęście swe
Pozostaną nam wspomnienia<REND>
<EOST>
Tak mówią, kocha się tylko raz
To przeświadczenie było mi
Drogowskazem na kolejne dni
Wierzyłem zawsze tak, tylko Ty
Los drogi zmienia
Teraz wiem, koniec, jeszcze dwie krople łez
Na do widzenia
<EOST>
<RBEG>Ref.:
Nie mów, że między nami coś stało się
Chwile te tak jak wszystko kończą się
To nie był sen, czas ugasił w nas marzenia
Nie mów, że między nami coś stało się
Uwierz, wiem, każdy znajdzie szczęście swe
Pozostaną nam wspomnienia<REND>
<EOST>
Nie mów, że między nami coś stało się
Chwile te tak jak wszystko kończą się
To nie był sen, czas ugasił w nas marzenia
<EOST>
Nie mów, że między nami coś stało się
Chwile te tak jak wszystko kończą się
To nie był sen, czas ugasił w nas marzenia
Nie mów, że między nami coś stało się
Uwierz, wiem, każdy znajdzie szczęście swe
Pozostaną nam wspomnieni<EOST>a",1
"[Intro]
Wymyśliłem sobie taką koncepcję
No
Żebyśmy podzielili tę rozmowę na kilka segmentów
W pierwszym jest to miejsce gdzie się znajdujemy teraz
No
Gdzie jesteśmy
<EOST>
[Zwrotka 1]
Kiedy mówi, że mnie nie chce, nie rozumiem, czego ona może chcieć.
Kiedy słyszę siebie w Esce, wiem, że ciężej będzie o sekret,
nim się o nim dowie sieć.
Kiedy ty wciskasz me guziki - wtedy wybucham. Moja droga, to nie test.
Kiedy siedzę zły na ciebie, piszę teksty, które poznasz już dopiero po premierze.
Kiedy wieczór ustępuje już świtowi... Nie no tak w sumie to już znasz.
Siedzisz na komodzie, nogi wokół moich... W radiu znowu SOMA gra.
Kiedy robisz szkodę, mówię, że nie szkodzi.
Moja droga, trochę by było szkoda nas.
Zanim powiem, że mi z tobą jest do twarzy, cofam to,
bo nie wiem, czym jest moja twarz.
Miękkie piersi, twarde narkotyki.
Jstem bestią. Szarpię za kolczyki.
Szeptem jęki, materac bardzo skrzypi.
Kiedyś piękny, a teraz straszne myśli.
Cafe Belga wnet je poskromi.
Jak Gombrowicz robił w Tortoni.
Męczą mnie demony, robię zwrot od nich
i dlatego piszę o nich zwroty, to nasz kompromis.
<EOST>
[Refren]
Wypili moją krew na hejnał (nie pierwszy raz)
Przerzucam sobie cash na PayPal
i uciekam, bo mnie ciągle goni świat.
Wypili moją krew na hejnał (nie pierwszy raz)
Poleciałem pisać wersy w Café Belga.
‘18 mnie wykończy, chyba w ‘19 przerwa, zanim...
<EOST>
[Zwrotka 2]
Umrę syty niby Gandolfini (gdzie)
Na Sycylii albo w Argentynie (fajnie)
Tańczymy tango gdzieś na Santorini.
Irena Santor na dzikiej plaży odpalam na głośniki.
Bo nie obchodzą nas za bardzo tipy
gdzie warto bywać i jak przeciwdziałać zmarszczkom.
VIPy chcieliby się widywać z nami. Dostaje zapro na bibę 
od celebrytów, którzy poznali mnie po Taconafide.
Mama pyta kiedy zacznę pisać o czymś. Uhm...
Mówię jej, że kiedy coś mi się przytrafi.
Milczenie jest złotem, ale me głupoty platynowe są,
więc przelałem na sieroty parę kafli.
Dzieci przymierają głodem, a obywatele ciągle chcą
rzucać grosze na ten koszyk dla parafii.
Nim posypią mi proboszcze to zmęczone czoło prochem...
Oto płyta (może trochę was zabawi): Café Belga.
<EOST>
[Refren]
Wypili moją krew na hejnał (nie pierwszy raz)
Przerzucam sobie cash na PayPal
i uciekam, bo mnie ciągle goni świat.
Wypili moją krew na hejnał (nie pierwszy raz)
Poleciałem pisać wersy w Café Belga.
‘18 mnie wykończy, chyba w ‘19 przerwa, ej
<EOST>
[Outro]
Pojechałem pisać w CAFÉ BELGA.
Czuję, że mogę oddychać w CAFÉ BELGA.
Piję z Filipem znowu tequille w CAFÉ BELGA.
Chyba jej wyznałem miłość w CAFÉ BELGA.
Nikt nie patrzy na mnie nigdy w CAFÉ BELGA.
Jestem w tłumie, nie jestem inny w CAFÉ BELGA.
Nie robią szumu, nie adorują, nigdy nie piszczą w CAFÉ BELGA.
Dźwięki migawki zastępują tylko piękne trzaski werbla.
x<EOST>2",0
"Jest na świecie taka siła
Czujesz dotyk, czujesz puls
Zaraz stanie się ta chwila
Że pamiętać będziesz już
Zaraz spadnie kawał nieba
Oczy zadrutuje blask
I czułości mi nie trzeba
W mojej głowie mieszka wrzask
<EOST>
<RBEG>Ref.:
Porywa mnie jego moc
Niosą mnie dzikie żądze
Głową w dół spadać chcę
Przebić mur, kraść pieniądze
Cały czas tańczyć chcę
Nie zatrzymać się wcale
Choćby walił się świat
Czuję się doskonale<REND>
<EOST>
Nie pożyczam Ci pieniędzy
Nie chcę dawać, nie chcę brać
Bez miłości i bez nędzy
Nikt nie umiałby tak kraść
Zaraz spadną góry złota
Z nieba runie złoty deszcz
W domu już nikogo nie ma
W wannie śpi samotny leszcz
<EOST>
<RBEG>Ref.
Porywa mnie jego moc
Niosą mnie dzikie żądze
Głową w dół spadać chcę
Przebić mur, kraść pieniądze
Cały czas tańczyć chcę
Nie zatrzymać się wcale
Choćby walił się świat
Czuję się doskona<REND>l<EOST>e",0
"Krótka historia wersów sześć zapożyczona z młodych lat 
Wielkiej przygody mała część której zazdrościł świat 
Prawie jak w bajce było im lecz coś popsuło się 
Chłopak odjechał nie mówiąc nic ,a ona nie wie gdzie 

<RBEG>Ref: Dziewczyna znowu zapłakana / x2 
Młode gorące serce ma nieszczęśliwie zakochana 

Może powróci może nie może zapomniał lecz 
Dziewczyna o nim myśli wciąż nie chce innego mieć 
Zostały tylko zdjęcia dwa ,ostanie listy trzy 
nie uleczony w sercu ból w oczach tęsknoty łzy 

<RBEG>Ref: Dziewczyna znowu zapłakana / x2 
Młode gorące serce ma nieszczęśliwie zakochana / <REND><REND>x<EOST>2",1
"Każdy ją wypić chce
I wesoło bawić się (2 x)

Graj, graj, serce graj
Razem z nami pij do dna (2 x)

Gorzałeczkę w szkiełko lej
Razem z nami tańczyć chciej (2 x)

Graj, graj, serce graj
Razem z nami pij do dna (2 x)

Dalej, bracie, kielich bierz
Razem z nami napij się (2 x)

Graj, graj, serce graj
Razem z nami pij do dna (2 x)

Polejemy jeszcze raz
Wypij z nami aż do dna (2 x)

Graj, graj, serce graj
Razem z nami pij do dna (2 x)

Gorzałeczkę w szkiełko lej
Razem z nami napij się (2 x)

Graj, graj, serce graj
Razem z nami pij do dna (2 x)

Polejemy jeszcze raz
Chluśniem, uśniem, uchacha! (2 x)

Graj, graj, serce graj
Razem z nami pij do dna (2 x)

Ech ty morda, ty moja
Wypij z nami aż do dna (2 x)

Graj, graj, serce graj
Razem z nami pij do dna (2 x)

Polejemy jeszcze raz
Wódkę wódką popijać (2 x)

Graj, graj, serce graj
Razem z nami pij do dna (2 x)

Jutro będziem umierać
Dzisiaj, bracie, pij do dna (2 x)

Graj, graj, serce graj
Razem z nami pij do dna (2 x)

Rankiem wstaje nowy dzień
Znowu zabawimy się (2 x)

Graj, graj, serce graj
Razem z nami pij do dna (2 x)

Dalej, bracie, kielich bierz
Gdy zabawa kończy się (2 x)

Graj, graj, serce graj
Razem z nami pij do dna (4 x<EOST>)",1
"[Taco Hemingway]
Zabierz mnie do sanatorium
Dość mam deszczu w weekend i upalnych wtorków
Męczy mnie stolica, chcę by stała w ogniu
WWA nie spłonie nigdy, ogień stałby w korku
<EOST>
[Taco Hemingway, Dawid Podsiadło & Rosalie.]
Nie ma na to szans
Nie ma na to szans
Nie ma na to szans
Nie ma na to szans
Nie ma...
<EOST>
[Taco Hemingway]
Tylko się droczę
Wolę Krakowskie niż Champs-Élysées
Setka Wyborowej i bigos na appetizer, aha
Człowieku wolę De Gaulle'a niż Piccadilly
Chociaż tu i tu widziałem Polaków co piwa pili, oh
Bardzo lubię, kiedy masz warszawski chód
Ciężko to opisać, to jest taki dziarski trucht
Slalom wokół źle zaparkowanych samochodów
Samodzielni warszawiacy kopią własny grób
Nie mam czasu na rozmowę, mam siłownię znów
Nie jem białka, tłuszczu, węgli, będę młody bóg
Nudne życie opakuję w jakiś modny look
Wszędzie te billboardy, wszędzie hordy gołych dup
(Ah) Pocztówka z Warszawy
<EOST>
(Pocztówka z Warszawy, lato 2K19
Na zdrowie)
<EOST>
[Taco Hemingway]
Pocztówka z Warszawy
Od nieprawdziwych uśmiechów wolę te szczere grymasy
Mówię o niej często źle, lecz ona wiele wybaczy
Próbowałem od niej zbiec, lecz wcale nie chcę jej stracić
Chociaż jej obywatele nigdy chyba nie przestaną mnie martwić, nie, nie
<EOST>
[Dawid Podsiadło & Rosalie.]
Nie ma na to szans
Nie ma na to szans
Nie ma na to... szans
<EOST>
[Taco Hemingway]
Społeczeństwo karmi Orlen oraz Amrit
Uścisk dłoni da ci tylko jednoręki bandit
Jedni mają drapacz chmur, a drudzy zdrapki
Jedni jedzą kawior, drudzy pierogi z Żabki
A ja siedzę sobie z kawą, znowu szperam wśród sampli
Pokłóciłem się z Warszawą, czekam aż wyjdzie Yandhi
O czwartej w nocy wstają ptaki, I can't sleep
Mikrofon łapie jakiś facet szarmancki
<EOST>
[Dawid Podsiadło]
Pojechali moim samochodem (Nie oddali)
Awantura pod całodobowym (Słyszę ""Dawid?"")
Choć nie pytają już o dowód ('93)
Zawsze pytają o te kilka fot (Tylko pstryk)
Jedno OK za daleko i już
Tłum obcych rąk zacieśnia krąg, wciska rekord jak nóż
Między żebrami grzęźnie
Do sanatorium wieź mnie, wieź mnie
<EOST>
[Rosalie.]
Tyle słońca w całym mieście, wreszcie
Ludzie płoną w samochodach
Nie widziałeś tego jeszcze
Nie widziałeś tego, popatrz
<EOST>
Wczoraj widziałam jesień we śnie
Już jest coraz bliżej, hold up
Może głowę mi przewietrzysz
Słyszę szum telewizora
<EOST>
Znowu wpadam w trans
Znowu wpadam w trans
Znowu wpadam w trans
Znowu wpadam w trans
<EOST>
[Taco Hemingway & Rosalie.]
(Znowu wpadam w trans)
Znowu wpadam w trans lekki
(Znowu wpadam w trans)
Czas zimowy, czas letni
(Znowu wpadam w trans)
Carrefourowe gazetki
(Znowu wpadam w trans)
Ibuprofen, tabletki
<EOST>
(Znowu wpadam w trans)
Znowu wpadam w trans lekki
(Znowu wpadam w trans)
Czas zimowy, czas letni
(Znowu wpadam w trans)
Carrefourowe gazetki
(Znowu wpadam w trans)
Ibuprofen, tabletki, mhm
<EOST>
[Rosalie.]
Znowu wpadam w trans
Znowu wpadam w trans
Znowu wpadam w trans
Znowu wpadam... w tran<EOST>s",0
"[Intro: Quebonafide & Taco Hemingway]
- O, kogo widzę?
- Dzień dobry.
- Dobrze, że Pan wreszcie dotarł.
- Jakoś długo tu trafić nie mogłem, tu do Pana.
- Może opowie mi Pan, co się u Pana działo ostatnio.
- Mhm, tylko, chyba trudno mi tak będzie na sucho, bez bitu.
- To może puszczę instrumental, a Pan mi opowie, co Panu leży na sercu, dobra?
- Okej.
- W takim stylu może być?
- Tak.
- Okej. Zacznijmy od 2018 roku, co tam się wydarzyło?
<EOST>
[Zwrotka 1: Quebonafide]
Skończyłem trasę Eko, chciałem tylko wieczny detoks
Śmierdzieliśmy groszem, wszędzie ten przeklęty fetor
Każdy machał łapą w górze jak maneki-neko
I poczułem szczęście wreszcie, to jak leczy mnie to Miód i Mleko
Z moim przyjacielem za fuzję
Po której mamy grubsze portfele, no i żaluzje
Teksty odłożyłem na później, miałem kontuzję
A serca łamałem tak, że mógłbym z nich układać puzzle
Aż nie zakochałem się w dziewczynie z popu
Była płomieniem, a ja beczką prochu
Widziałem gwiazdy bez teleskopu
Ale rady na tej autostradzie miały znaki stopu
Byłem gotów, żeby zmyła ze mnie smutek
Choć pochodziła z branży, w której każdy rzeźbi tępym dłutem
W której, żeby sprzedać płytę, trzeba sprzedać dupę
A jeśli masz farcik, to wystarczy ci pokazać sutek
Ja z branży, która umie wszystko łatwo jebać
Sprzedałem więcej płyt niż Sheeran nie potrafiąc śpiewać
Wow, chodzę po niebie jak ten młody Jedi
Mamy całą scenę w ledach, świeci jak jebane Vegas
Skończyli mnie kochać, jak skończyłem ostatni nielegal
Czuję się jak Ronald Reagan, sława jest jak słony cheddar
<EOST>
[Bridge: Quebonafide & Taco Hemingway]
- Huh, w sumie tak.. tak to w sumie wyglądało, huh...
- Oho, no ale może trzymajmy się jednego tematu, może coś o związku swoim Pan opowie, bo widzę, że Pana pochłonął?
- Totalnie.
- Jak, jak się Pan z tym czuje, jak to było, jakie to uczucie się zakochać?
<EOST>
[Zwrotka 2: Quebonafide & Taco Hemingway]
To było jak pigułka Somy
Moja mama mówiła: jesteś rozbisurmaniony
I nawet małe rzeczy z nią wyglądały jak cuda
Moja niania mówiła... (- Ty nie miałeś niani, Kuba)
No tak, nie wiem wiele o opiece
Ale znam miejsca, do których będziemy długo lecieć
Ten jej słodki uśmieszek, tak jak dulce de leche
Ej, nie chcę nigdy budzić się w tym rutynowym świecie
Gdzie kurier przywozi dietę, kumpel przynosi becel
Łzy kapią na mój sweter, muszę wrócić z bukietem, a co? (Co)
Jeżeli większą uciechę niż to, co mówię, sprawia im to, jak się uczeszę
<EOST>
[Bridge: Quebonafide & Taco Hemingway]
- Ale znowu wraca Pan do mówienia o sobie.
- Przepraszam.
- A może pogadajmy o niej, tak? Wróćmy do wybranki.
<EOST>
[Zwrotka 3: Quebonafide]
Jej dłonie są takie ciepłe
Spalam się, jakbym trenował przed piekłem
Tak, coś sobie w końcu przyrzekłem
Nie mogę odejść, jest za dużo rzeczy, które są piękne
<EOST>
[Bridge: Quebonafide & Taco Hemingway]
- Aha, czyli nie jest z Panem tak najgorzej krótko mówiąc.
- No nie wiem.
- To w takim razie ja może Panu…
- Nie, nie, nie... Nie.
<EOST>
[Zwrotka 4: Quebonafide]
Jestem w desperacji
Jakbym w sobotni deszczowy wieczór łapał taxi
Pizza i łyk Metaxy
Daj mi lekarstwa za cztery baksy, za cztery baksy
<EOST>
[Outro: Taco Hemingway]
- Nie, nie, nie, nie, ja przepiszę Panu jakieś benzo wobec tego, ale niestety wydaje mi się, że widzę u Pana początki syndromu romantic psycho<EOST>.",0
